# output/output_voltage.csv run at 2001-08-01 12:00:01 PDT on 556 powerflow objects (not all are nodes)
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
load_54_q,2424.048266,-0.017736,2484.075236,4.180794,2449.320418,2.087855
load_55_p,2416.457741,-0.019157,2479.248072,4.179444,2443.620397,2.086569
load_55_q,2416.457741,-0.019157,2479.248072,4.179444,2443.620397,2.086569
load_57_p,2411.612193,-0.019951,2475.797074,4.178449,2440.276612,2.085735
load_57_q,2411.612193,-0.019951,2475.797074,4.178449,2440.276612,2.085735
load_58_p,2411.548574,-0.019844,2475.329217,4.178309,2440.492506,2.085703
load_58_q,2411.548574,-0.019844,2475.329217,4.178309,2440.492506,2.085703
load_60_p,0.000000,0.000000,2462.038338,4.176574,0.000000,0.000000
load_60_q,0.000000,0.000000,2462.038338,4.176574,0.000000,0.000000
load_61_p,0.000000,0.000000,2461.208523,4.176475,0.000000,0.000000
load_61_q,0.000000,0.000000,2461.208523,4.176475,0.000000,0.000000
load_62_p,2380.710209,-0.029392,2443.778217,4.174322,2410.101589,2.078856
load_62_q,2380.710209,-0.029392,2443.778217,4.174322,2410.101589,2.078856
load_64_p,2380.629738,-0.029424,2442.209618,4.175148,2405.248332,2.078970
load_64_q,2380.629738,-0.029424,2442.209618,4.175148,2405.248332,2.078970
load_65_p,2380.416208,-0.029322,2440.937751,4.175596,2402.901929,2.079048
load_65_q,2380.416208,-0.029322,2440.937751,4.175596,2402.901929,2.079048
load_66_p,2382.062976,-0.029107,2438.021907,4.176745,2397.850646,2.078971
load_66_q,2382.062976,-0.029107,2438.021907,4.176745,2397.850646,2.078971
load_67_p,2383.295893,-0.029471,2439.274833,4.178092,2390.840833,2.079474
load_67_q,2383.295893,-0.029471,2439.274833,4.178092,2390.840833,2.079474
load_68_p,2383.863245,-0.029881,2439.829332,4.178546,2387.274274,2.079424
load_68_q,2383.863245,-0.029881,2439.829332,4.178546,2387.274274,2.079424
load_70_p,2376.990062,-0.029961,0.000000,0.000000,0.000000,0.000000
load_70_q,2376.990062,-0.029961,0.000000,0.000000,0.000000,0.000000
load_71_p,2372.765186,-0.030615,0.000000,0.000000,0.000000,0.000000
load_71_q,2372.765186,-0.030615,0.000000,0.000000,0.000000,0.000000
load_72_p,2369.774408,-0.031079,0.000000,0.000000,0.000000,0.000000
load_72_q,2369.774408,-0.031079,0.000000,0.000000,0.000000,0.000000
load_73_p,2368.088164,-0.031342,0.000000,0.000000,0.000000,0.000000
load_73_q,2368.088164,-0.031342,0.000000,0.000000,0.000000,0.000000
load_75_p,0.000000,0.000000,0.000000,0.000000,2401.357140,2.076903
load_75_q,0.000000,0.000000,0.000000,0.000000,2401.357140,2.076903
load_76_p,0.000000,0.000000,0.000000,0.000000,2396.957934,2.076269
load_76_q,0.000000,0.000000,0.000000,0.000000,2396.957934,2.076269
load_77_p,0.000000,0.000000,0.000000,0.000000,2394.446539,2.075906
load_77_q,0.000000,0.000000,0.000000,0.000000,2394.446539,2.075906
load_78_p,2374.616440,-0.030681,2435.607548,4.172763,2405.863181,2.077403
load_78_q,2374.616440,-0.030681,2435.607548,4.172763,2405.863181,2.077403
load_79_p,2373.390434,-0.031233,2433.805728,4.172267,2404.210829,2.076959
load_79_q,2373.390434,-0.031233,2433.805728,4.172267,2404.210829,2.076959
load_81_p,2372.431800,-0.031689,2433.989700,4.172209,2403.526439,2.077031
load_81_q,2372.431800,-0.031689,2433.989700,4.172209,2403.526439,2.077031
load_82_p,2373.237424,-0.031842,2432.441223,4.172256,2401.193756,2.076096
load_82_q,2373.237424,-0.031842,2432.441223,4.172256,2401.193756,2.076096
load_84_p,2372.968836,-0.032849,2433.041226,4.172805,2397.492592,2.075470
load_84_q,2372.968836,-0.032849,2433.041226,4.172805,2397.492592,2.075470
load_85_p,2373.194418,-0.032871,2432.996454,4.172885,2397.104251,2.075336
load_85_q,2373.194418,-0.032871,2432.996454,4.172885,2397.104251,2.075336
load_86_p,0.000000,0.000000,0.000000,0.000000,2391.680050,2.074496
load_86_q,0.000000,0.000000,0.000000,0.000000,2391.680050,2.074496
load_87_p,0.000000,0.000000,0.000000,0.000000,2388.712710,2.074060
load_87_q,0.000000,0.000000,0.000000,0.000000,2388.712710,2.074060
load_88_p,2370.777718,-0.030880,2429.219253,4.170354,2407.591857,2.077045
load_88_q,2370.777718,-0.030880,2429.219253,4.170354,2407.591857,2.077045
load_89_p,2368.491925,-0.031159,2425.936132,4.169029,2407.777854,2.076933
load_89_q,2368.491925,-0.031159,2425.936132,4.169029,2407.777854,2.076933
load_90_p,2367.418264,-0.031327,0.000000,0.000000,0.000000,0.000000
load_90_q,2367.418264,-0.031327,0.000000,0.000000,0.000000,0.000000
load_92_p,0.000000,0.000000,2422.995365,4.168370,0.000000,0.000000
load_92_q,0.000000,0.000000,2422.995365,4.168370,0.000000,0.000000
load_94_p,0.000000,0.000000,0.000000,0.000000,2405.233973,2.076331
load_94_q,0.000000,0.000000,0.000000,0.000000,2405.233973,2.076331
load_96_p,2365.245278,-0.031728,0.000000,0.000000,0.000000,0.000000
load_96_q,2365.245278,-0.031728,0.000000,0.000000,0.000000,0.000000
load_97_p,2366.838488,-0.031279,2422.561490,4.167820,2407.822739,2.076652
load_97_q,2366.838488,-0.031279,2422.561490,4.167820,2407.822739,2.076652
load_98_p,0.000000,0.000000,2421.919294,4.167734,0.000000,0.000000
load_98_q,0.000000,0.000000,2421.919294,4.167734,0.000000,0.000000
load_100_p,2378.162602,-0.030104,2441.270338,4.173779,2408.531215,2.078482
load_100_q,2378.162602,-0.030104,2441.270338,4.173779,2408.531215,2.078482
load_101_p,2378.848621,-0.029870,2439.182076,4.173584,2407.807566,2.077781
load_101_q,2378.848621,-0.029870,2439.182076,4.173584,2407.807566,2.077781
load_102_p,2379.309322,-0.029927,2439.030468,4.173804,2406.863991,2.077461
load_102_q,2379.309322,-0.029927,2439.030468,4.173804,2406.863991,2.077461
load_104_p,0.000000,0.000000,0.000000,0.000000,2404.782369,2.078114
load_104_q,0.000000,0.000000,0.000000,0.000000,2404.782369,2.078114
load_105_p,0.000000,0.000000,0.000000,0.000000,2400.687921,2.077530
load_105_q,0.000000,0.000000,0.000000,0.000000,2400.687921,2.077530
load_106_p,0.000000,0.000000,0.000000,0.000000,2396.286750,2.076897
load_106_q,0.000000,0.000000,0.000000,0.000000,2396.286750,2.076897
load_108_p,0.000000,0.000000,2435.378387,4.172314,0.000000,0.000000
load_108_q,0.000000,0.000000,2435.378387,4.172314,0.000000,0.000000
load_109_p,0.000000,0.000000,2431.651286,4.171829,0.000000,0.000000
load_109_q,0.000000,0.000000,2431.651286,4.171829,0.000000,0.000000
load_111_p,2361.374963,-0.033326,0.000000,0.000000,0.000000,0.000000
load_111_q,2361.374963,-0.033326,0.000000,0.000000,0.000000,0.000000
load_113_p,2355.096481,-0.034344,0.000000,0.000000,0.000000,0.000000
load_113_q,2355.096481,-0.034344,0.000000,0.000000,0.000000,0.000000
load_114_p,2355.327564,-0.034308,0.000000,0.000000,0.000000,0.000000
load_114_q,2355.327564,-0.034308,0.000000,0.000000,0.000000,0.000000
load_115_p,2350.573768,-0.035085,0.000000,0.000000,0.000000,0.000000
load_115_q,2350.573768,-0.035085,0.000000,0.000000,0.000000,0.000000
load_116_p,2349.594058,-0.035246,0.000000,0.000000,0.000000,0.000000
load_116_q,2349.594058,-0.035246,0.000000,0.000000,0.000000,0.000000
node_1,2521.865976,0.000000,2521.865976,4.188790,2521.865976,2.094395
node_2,2521.795441,-0.000002,2521.818668,4.188792,2521.810691,2.094395
node_3,2493.464639,-0.005361,2512.507529,4.187188,2499.294532,2.092647
node_4,0.000000,0.000000,2511.902014,4.187126,0.000000,0.000000
node_5,0.000000,0.000000,0.000000,0.000000,2495.041753,2.092181
node_6,0.000000,0.000000,0.000000,0.000000,2493.679803,2.092032
node_7,0.000000,0.000000,0.000000,0.000000,2491.727892,2.091817
node_8,0.000000,0.000000,0.000000,0.000000,2490.029425,2.091629
node_9,2472.312140,-0.009094,2505.680676,4.185693,2484.874626,2.091940
node_10,2458.592775,-0.011506,2500.957306,4.184717,2475.265212,2.091413
node_11,2454.880940,-0.011960,0.000000,0.000000,0.000000,0.000000
node_12,2454.052048,-0.012061,0.000000,0.000000,0.000000,0.000000
node_13,2453.228159,-0.012163,0.000000,0.000000,0.000000,0.000000
node_14,0.000000,0.000000,2500.187060,4.184634,0.000000,0.000000
node_15,2440.579290,-0.014483,2493.008766,4.183555,2460.825439,2.090183
inv_15_meter,2440.579290,-0.014483,2493.008766,4.183555,2460.825439,2.090183
node_16,2454.877027,-0.011960,0.000000,0.000000,0.000000,0.000000
node_17,0.000000,0.000000,0.000000,0.000000,2457.350446,2.089762
node_18,0.000000,0.000000,0.000000,0.000000,2454.872927,2.089459
node_19,0.000000,0.000000,0.000000,0.000000,2456.193197,2.089621
node_20,2421.916244,-0.017191,2487.453381,4.184035,2450.245019,2.094155
node_21,2418.714793,-0.017625,0.000000,0.000000,0.000000,0.000000
node_22,2416.635682,-0.017907,0.000000,0.000000,0.000000,0.000000
node_23,2421.189322,-0.017541,2488.150758,4.184682,2448.230955,2.094367
inv_23_meter,2421.189322,-0.017541,2488.150758,4.184682,2448.230955,2.094367
node_24,0.000000,0.000000,2484.597137,4.184284,0.000000,0.000000
node_25,2420.423265,-0.018241,2489.348747,4.185224,2445.802246,2.094358
node_26,0.000000,0.000000,0.000000,0.000000,2442.205063,2.093904
node_27,2419.073340,-0.018957,2490.737085,4.185659,2444.039914,2.094645
node_28,2419.070813,-0.018958,0.000000,0.000000,2444.037330,2.094644
node_29,2418.192715,-0.019261,0.000000,0.000000,0.000000,0.000000
node_30,2418.358116,-0.019228,2491.494001,4.185897,2443.510554,2.094922
inv_30_meter,2418.358116,-0.019228,2491.494001,4.185897,2443.510554,2.094922
node_31,2417.953639,-0.019604,2491.871727,4.186013,2442.382372,2.094819
node_32,2418.598268,-0.019672,2491.779066,4.186220,2441.228593,2.094438
node_33,0.000000,0.000000,0.000000,0.000000,2442.567266,2.094458
node_34,0.000000,0.000000,0.000000,0.000000,2441.587070,2.094334
node_35,2414.997042,-0.019697,0.000000,0.000000,0.000000,0.000000
node_36,0.000000,0.000000,0.000000,0.000000,2458.342255,2.089882
node_37,2416.410157,-0.017067,2483.229218,4.183792,2448.859076,2.094659
inv_37_meter,2416.410157,-0.017067,2483.229218,4.183792,2448.859076,2.094659
node_38,2414.099132,-0.017176,2480.788778,4.182651,0.000000,0.000000
node_39,2412.186712,-0.017440,0.000000,0.000000,0.000000,0.000000
node_40,0.000000,0.000000,2478.265472,4.182362,0.000000,0.000000
node_41,0.000000,0.000000,2477.172653,4.182237,0.000000,0.000000
node_42,2414.101542,-0.016862,2480.758674,4.183744,2446.979855,2.094614
node_43,0.000000,0.000000,0.000000,0.000000,2445.914468,2.094481
node_44,2411.615910,-0.016630,2478.329002,4.183614,2445.514065,2.094702
node_45,0.000000,0.000000,2474.970782,4.183227,0.000000,0.000000
node_46,2410.041507,-0.016492,2476.881477,4.183732,2444.049895,2.094763
node_47,2408.771920,-0.016669,0.000000,0.000000,0.000000,0.000000
node_48,2407.819310,-0.016802,0.000000,0.000000,0.000000,0.000000
node_49,2408.863324,-0.016040,2474.626093,4.183929,2442.290294,2.094688
inv_49_meter,2408.863324,-0.016040,2474.626093,4.183929,2442.290294,2.094688
node_50,2408.415015,-0.016013,2474.089839,4.183975,2441.838437,2.094659
inv_50_meter,2408.415015,-0.016013,2474.089839,4.183975,2441.838437,2.094659
node_51,2408.601228,-0.015881,2473.467818,4.184034,2441.694841,2.094486
inv_51_meter,2408.601228,-0.015881,2473.467818,4.184034,2441.694841,2.094486
node_52,2408.559313,-0.016068,2473.536840,4.184195,2440.837795,2.094289
node_53,2408.164003,-0.016204,2473.727594,4.184170,2440.804746,2.094362
node_54,2424.048266,-0.017736,2484.075236,4.180794,2449.320418,2.087855
node_55,2416.457741,-0.019157,2479.248072,4.179444,2443.620397,2.086569
node_56,2412.112854,-0.019906,2476.017470,4.178616,2440.097758,2.085685
node_57,2411.612193,-0.019951,2475.797074,4.178449,2440.276612,2.085735
node_58,2411.548574,-0.019844,2475.329217,4.178309,2440.492506,2.085703
node_59,2402.013223,-0.022679,2464.529001,4.176873,2431.218828,2.083454
node_60,0.000000,0.000000,2462.038338,4.176574,0.000000,0.000000
node_61,0.000000,0.000000,2461.208523,4.176475,0.000000,0.000000
node_62,2380.710209,-0.029392,2443.778217,4.174322,2410.101589,2.078856
node_63,2380.710209,-0.029392,2443.778217,4.174322,2410.101589,2.078856
node_64,2380.629738,-0.029424,2442.209618,4.175148,2405.248332,2.078970
node_65,2380.416208,-0.029322,2440.937751,4.175596,2402.901929,2.079048
node_66,2382.062976,-0.029107,2438.021907,4.176745,2397.850646,2.078971
node_67,2383.295893,-0.029471,2439.274833,4.178092,2390.840833,2.079474
inv_67_meter,2383.295893,-0.029471,2439.274833,4.178092,2390.840833,2.079474
node_68,2383.863245,-0.029881,2439.829332,4.178546,2387.274274,2.079424
node_69,2380.678873,-0.029395,2443.752660,4.174320,2410.076892,2.078854
node_70,2376.990062,-0.029961,0.000000,0.000000,0.000000,0.000000
node_71,2372.765186,-0.030615,0.000000,0.000000,0.000000,0.000000
node_72,2369.774408,-0.031079,0.000000,0.000000,0.000000,0.000000
node_73,2368.088164,-0.031342,0.000000,0.000000,0.000000,0.000000
node_74,2377.706176,-0.030206,2438.853248,4.173672,2406.550991,2.077645
node_75,0.000000,0.000000,0.000000,0.000000,2401.357140,2.076903
node_76,0.000000,0.000000,0.000000,0.000000,2396.957934,2.076269
node_77,0.000000,0.000000,0.000000,0.000000,2394.446539,2.075906
node_78,2374.616440,-0.030681,2435.607548,4.172763,2405.863181,2.077403
inv_78_meter,2374.616440,-0.030681,2435.607548,4.172763,2405.863181,2.077403
node_79,2373.390434,-0.031233,2433.805728,4.172267,2404.210829,2.076959
node_80,2373.113018,-0.031433,2433.682519,4.172250,2403.644402,2.076868
node_81,2372.431800,-0.031689,2433.989700,4.172209,2403.526439,2.077031
node_82,2373.237424,-0.031842,2432.441223,4.172256,2401.193756,2.076096
node_83,2373.501266,-0.032544,2432.745133,4.172771,2398.011244,2.075422
node_84,2372.968836,-0.032849,2433.041226,4.172805,2397.492592,2.075470
node_85,2373.194418,-0.032871,2432.996454,4.172885,2397.104251,2.075336
node_86,0.000000,0.000000,0.000000,0.000000,2391.680050,2.074496
node_87,0.000000,0.000000,0.000000,0.000000,2388.712710,2.074060
node_88,2370.777718,-0.030880,2429.219253,4.170354,2407.591857,2.077045
node_89,2368.491925,-0.031159,2425.936132,4.169029,2407.777854,2.076933
node_90,2367.418264,-0.031327,0.000000,0.000000,0.000000,0.000000
node_91,2368.003569,-0.031185,2424.442076,4.168564,2407.615208,2.076723
node_92,0.000000,0.000000,2422.995365,4.168370,0.000000,0.000000
node_93,2367.668879,-0.031344,2423.942845,4.168426,2407.134996,2.076599
node_94,0.000000,0.000000,0.000000,0.000000,2405.233973,2.076331
node_95,2366.927212,-0.031463,2423.525415,4.168144,2407.361583,2.076714
node_96,2365.245278,-0.031728,0.000000,0.000000,0.000000,0.000000
node_97,2366.838488,-0.031279,2422.561490,4.167820,2407.822739,2.076652
node_98,0.000000,0.000000,2421.919294,4.167734,0.000000,0.000000
node_99,2378.654987,-0.029915,2441.938016,4.173927,2408.993697,2.078656
node_100,2378.162602,-0.030104,2441.270338,4.173779,2408.531215,2.078482
node_101,2378.848621,-0.029870,2439.182076,4.173584,2407.807566,2.077781
node_102,2379.309322,-0.029927,2439.030468,4.173804,2406.863991,2.077461
node_103,2377.079637,-0.030264,2440.731496,4.173668,2408.328836,2.078618
node_104,0.000000,0.000000,0.000000,0.000000,2404.782369,2.078114
node_105,0.000000,0.000000,0.000000,0.000000,2400.687921,2.077530
node_106,0.000000,0.000000,0.000000,0.000000,2396.286750,2.076897
node_107,2374.294856,-0.030522,2439.759891,4.172881,2409.738010,2.079308
inv_107_meter,2374.294856,-0.030522,2439.759891,4.172881,2409.738010,2.079308
node_108,0.000000,0.000000,2435.378387,4.172314,0.000000,0.000000
node_109,0.000000,0.000000,2431.651286,4.171829,0.000000,0.000000
node_110,2370.925301,-0.031796,2441.302076,4.172685,2409.312364,2.080018
node_111,2361.374963,-0.033326,0.000000,0.000000,0.000000,0.000000
node_112,2356.839350,-0.034062,0.000000,0.000000,0.000000,0.000000
node_113,2355.096481,-0.034344,0.000000,0.000000,0.000000,0.000000
node_114,2355.327564,-0.034308,0.000000,0.000000,0.000000,0.000000
node_115,2350.573768,-0.035085,0.000000,0.000000,0.000000,0.000000
node_116,2349.594058,-0.035246,0.000000,0.000000,0.000000,0.000000
node_117,2440.579041,-0.014483,2493.008560,4.183555,2460.825239,2.090183
node_118,2421.916202,-0.017191,2487.453345,4.184035,2450.245017,2.094155
node_119,2418.598268,-0.019672,2491.779066,4.186220,2441.228593,2.094438
node_120,2408.164003,-0.016204,2473.727594,4.184170,2440.804746,2.094362
node_121,2370.925301,-0.031796,2441.302076,4.172685,2409.312364,2.080018
node_122,2380.710209,-0.029392,2443.778217,4.174322,2410.101589,2.078856
node_123,2379.309322,-0.029927,2439.030468,4.173804,2406.863991,2.077461
node_124,2378.654951,-0.029915,2441.937986,4.173927,2408.993676,2.078656
node_125,2380.710018,-0.029392,2443.778070,4.174322,2410.101444,2.078856
